county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Montgomery,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,42,49872,Rate,2.3,2012,2014,42.933637,-74.341972
Nassau,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1039,1353335,Rate,2.2,2012,2014,40.715749,-73.601185
New York,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1353,1627172,Rate,2.6,2012,2014,40.726966,-74.005966
New York City,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,7947,8411204,Rate,3,2012,2014,NA,NA
New York State,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,16384,19655872,Rate,2.5,2012,2014,NA,NA
Niagara,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,172,214299,Rate,2.2,2012,2014,43.134634,-78.856419
North Country,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,244,304846,Rate,2.2,2012,2014,NA,NA
Oneida,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,151,233337,Rate,1.8,2012,2014,43.149482,-75.361773
Onondaga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,382,467812,Rate,2.5,2012,2014,43.065629,-76.168033
Ontario,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,56,109110,Rate,1.5,2012,2014,42.894571,-77.252045
Orange,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,301,375401,Rate,2.4,2012,2014,41.422459,-74.241929
Orleans,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,17,42352,Rate,1.1,2012,2014,43.248394,-78.218438
Oswego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,105,121259,Rate,2.6,2012,2014,43.39123,-76.31133
Otsego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,48,61507,Rate,2.2,2012,2014,42.564852,-75.060334
Putnam,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,91,99580,Rate,2.3,2012,2014,41.41131,-73.717443
Queens,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1928,2296842,Rate,2.5,2012,2014,40.749338,-73.789673
Rensselaer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,129,159842,Rate,2.4,2012,2014,42.70098,-73.628669
Richmond,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,428,472209,Rate,2.6,2012,2014,40.566763,-74.148102
Rockland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,211,320842,Rate,2.1,2012,2014,41.127287,-74.017033
Saratoga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,139,223640,Rate,1.7,2012,2014,43.00894,-73.786779
Schenectady,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,158,155397,Rate,2.9,2012,2014,42.809233,-73.946838
Schoharie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,33,31836,Rate,3.2,2012,2014,42.643426,-74.434606
Schuyler,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,9,18484,Rate,1.3,2012,2014,42.38593,-76.872032
Seneca,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,20,35199,Rate,1.5,2012,2014,42.833627,-76.82753
Southern Tier,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,302,447946,Rate,2,2012,2014,NA,NA
St. Lawrence,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,65,111865,Rate,1.7,2012,2014,44.689468,-75.242045
Steuben,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,53,98702,Rate,1.4,2012,2014,42.270053,-77.324618
Suffolk,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1370,1500660,Rate,2.6,2012,2014,40.820237,-73.119032
Sullivan,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,74,76467,Rate,2.7,2012,2014,41.705166,-74.711705
Tioga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,24,50197,Rate,1.4,2012,2014,42.120252,-76.29595
Tompkins,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,38,103621,Rate,1.3,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,176,258686,Rate,2.1,2012,2014,NA,NA
Ulster,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,169,181078,Rate,2.5,2012,2014,41.848374,-74.099412
Warren,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,68,65283,Rate,2.7,2012,2014,43.403024,-73.716044
Washington,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,36,62800,Rate,1.5,2012,2014,43.289513,-73.454761
Wayne,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,66,92495,Rate,2,2012,2014,43.144336,-77.117995
Westchester,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,701,967702,Rate,2.1,2012,2014,41.039278,-73.805386
Western NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1070,1538256,Rate,2,2012,2014,NA,NA
Wyoming,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,21,41537,Rate,1.3,2012,2014,42.723641,-78.204473
Yates,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,13,25236,Rate,1.6,2012,2014,42.634338,-77.078311
Albany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1277,306857,Rate,13.9,2012,2014,42.678066,-73.814233
Allegany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,184,48067,Rate,12.8,2012,2014,42.226801,-78.020567
Bronx,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,14617,1421788,Rate,34.3,2012,2014,40.85589,-73.868294
Broome,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,950,197648,Rate,16,2012,2014,42.122015,-75.933191
Capital Region,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3703,956389,Rate,12.9,2012,2014,NA,NA
Cattaraugus,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,302,78983,Rate,12.7,2012,2014,42.224267,-78.606673
Cayuga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,388,79284,Rate,16.3,2012,2014,42.940095,-76.560755
Central NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5260,1023228,Rate,17.1,2012,2014,NA,NA
Chautauqua,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,640,132891,Rate,16.1,2012,2014,42.246904,-79.315313
Chemung,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,522,88396,Rate,19.7,2012,2014,42.116644,-76.812331
Chenango,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,254,49621,Rate,17.1,2012,2014,42.481798,-75.570013
Clinton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,364,81626,Rate,14.9,2012,2014,44.731944,-73.548883
Columbia,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,262,62288,Rate,14,2012,2014,42.276913,-73.682168
Cortland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,232,49158,Rate,15.7,2012,2014,42.597101,-76.143291
Delaware,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,173,46860,Rate,12.3,2012,2014,42.242972,-74.997944
Dutchess,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1089,296939,Rate,12.2,2012,2014,41.686216,-73.840468
Erie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4845,920596,Rate,17.5,2012,2014,42.888143,-78.795544
Essex,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,125,38801,Rate,10.7,2012,2014,44.166026,-73.685145
Franklin,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,206,51582,Rate,13.3,2012,2014,44.705699,-74.340621
Fulton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,306,54539,Rate,18.7,2012,2014,43.06014,-74.331296
Genesee,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,260,59531,Rate,14.6,2012,2014,43.000121,-78.172679
Greene,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,192,48365,Rate,13.2,2012,2014,42.298326,-73.973376
Hamilton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,22,4755,Rate,15.4,2012,2014,43.618468,-74.395268
Herkimer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,329,64144,Rate,17.1,2012,2014,43.070026,-74.994246
Jefferson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,533,119623,Rate,14.9,2012,2014,44.019295,-75.898971
Kings,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,19532,2593192,Rate,25.1,2012,2014,40.65642,-73.950691
Lewis,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,90,27198,Rate,11,2012,2014,43.785537,-75.446296
Livingston,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,223,64700,Rate,11.5,2012,2014,42.763754,-77.765392
Long Island,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,13153,2853995,Rate,15.4,2012,2014,NA,NA
Madison,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,269,72378,Rate,12.4,2012,2014,42.986917,-75.720031
Mid-Hudson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,9434,2318009,Rate,13.6,2012,2014,NA,NA
Mohawk Valley,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1241,261898,Rate,15.8,2012,2014,NA,NA
Monroe,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3920,749092,Rate,17.4,2012,2014,43.161748,-77.620143
Montgomery,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,234,49872,Rate,15.6,2012,2014,42.933637,-74.341972
Nassau,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6182,1353335,Rate,15.2,2012,2014,40.715749,-73.601185
New York,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8896,1627172,Rate,18.2,2012,2014,40.726966,-74.005966
New York City,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,58656,8411204,Rate,23.2,2012,2014,NA,NA
New York State,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,109876,19655872,Rate,18.6,2012,2014,NA,NA
Niagara,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1422,214299,Rate,22.1,2012,2014,43.134634,-78.856419
North Country,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1259,304846,Rate,13.8,2012,2014,NA,NA
Oneida,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1417,233337,Rate,20.2,2012,2014,43.149482,-75.361773
Onondaga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2349,467812,Rate,16.7,2012,2014,43.065629,-76.168033
Ontario,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,400,109110,Rate,12.2,2012,2014,42.894571,-77.252045
Orange,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1623,375401,Rate,14.4,2012,2014,41.422459,-74.241929
Orleans,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,209,42352,Rate,16.4,2012,2014,43.248394,-78.218438
Oswego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,605,121259,Rate,16.6,2012,2014,43.39123,-76.31133
Otsego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,268,61507,Rate,14.5,2012,2014,42.564852,-75.060334
Putnam,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,257,99580,Rate,8.6,2012,2014,41.41131,-73.717443
Queens,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,12536,2296842,Rate,18.2,2012,2014,40.749338,-73.789673
Rensselaer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,705,159842,Rate,14.7,2012,2014,42.70098,-73.628669
Richmond,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3075,472209,Rate,21.7,2012,2014,40.566763,-74.148102
Rockland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1119,320842,Rate,11.6,2012,2014,41.127287,-74.017033
Saratoga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,629,223640,Rate,9.4,2012,2014,43.00894,-73.786779
Schenectady,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,638,155397,Rate,13.7,2012,2014,42.809233,-73.946838
Schoharie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,104,31836,Rate,10.9,2012,2014,42.643426,-74.434606
Schuyler,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,60,18484,Rate,10.8,2012,2014,42.38593,-76.872032
Seneca,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,209,35199,Rate,19.8,2012,2014,42.833627,-76.82753
Southern Tier,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1678,447946,Rate,12.5,2012,2014,NA,NA
St. Lawrence,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,557,111865,Rate,16.6,2012,2014,44.689468,-75.242045
Steuben,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,521,98702,Rate,17.6,2012,2014,42.270053,-77.324618
Suffolk,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6971,1500660,Rate,15.5,2012,2014,40.820237,-73.119032
Sullivan,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,350,76467,Rate,15.3,2012,2014,41.705166,-74.711705
Tioga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,103,50197,Rate,6.8,2012,2014,42.120252,-76.29595
Tompkins,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,198,103621,Rate,6.4,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1180,258686,Rate,15.2,2012,2014,NA,NA
Ulster,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,814,181078,Rate,15,2012,2014,41.848374,-74.099412
Warren,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,291,65283,Rate,14.9,2012,2014,43.403024,-73.716044
Washington,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,251,62800,Rate,13.3,2012,2014,43.289513,-73.454761
Wayne,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,368,92495,Rate,13.3,2012,2014,43.144336,-77.117995
Westchester,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4182,967702,Rate,14.4,2012,2014,41.039278,-73.805386
Western NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8038,1538256,Rate,17.4,2012,2014,NA,NA
Wyoming,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,176,41537,Rate,14.1,2012,2014,42.723641,-78.204473
Yates,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,51,25236,Rate,6.7,2012,2014,42.634338,-77.078311
Albany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1277,306857,Rate,13,2012,2014,42.678066,-73.814233
Albany,Obesity and Related Indicators,Obesity and Related Indicators,1277,306857,Rate,13,2012,2014,42.678066,-73.814233
Allegany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,184,48067,Rate,12.1,2012,2014,42.226801,-78.020567
Allegany,Obesity and Related Indicators,Obesity and Related Indicators,184,48067,Rate,12.1,2012,2014,42.226801,-78.020567
Bronx,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,14617,1421788,Rate,35.5,2012,2014,40.85589,-73.868294
Bronx,Obesity and Related Indicators,Obesity and Related Indicators,14617,1421788,Rate,35.5,2012,2014,40.85589,-73.868294
Broome,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,950,197648,Rate,14.2,2012,2014,42.122015,-75.933191
Broome,Obesity and Related Indicators,Obesity and Related Indicators,950,197648,Rate,14.2,2012,2014,42.122015,-75.933191
Capital Region,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3703,956389,Rate,11.9,2012,2014,NA,NA
Capital Region,Obesity and Related Indicators,Obesity and Related Indicators,3703,956389,Rate,11.9,2012,2014,NA,NA
Cattaraugus,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,302,78983,Rate,11.7,2012,2014,42.224267,-78.606673
Cattaraugus,Obesity and Related Indicators,Obesity and Related Indicators,302,78983,Rate,11.7,2012,2014,42.224267,-78.606673
Cayuga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,388,79284,Rate,14.5,2012,2014,42.940095,-76.560755
Cayuga,Obesity and Related Indicators,Obesity and Related Indicators,388,79284,Rate,14.5,2012,2014,42.940095,-76.560755
Central NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5260,1023228,Rate,15.8,2012,2014,NA,NA
Chautauqua,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,640,132891,Rate,15.6,2012,2014,42.246904,-79.315313
Chautauqua,Obesity and Related Indicators,Obesity and Related Indicators,640,132891,Rate,15.6,2012,2014,42.246904,-79.315313
Chemung,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,522,88396,Rate,17.6,2012,2014,42.116644,-76.812331
Chemung,Obesity and Related Indicators,Obesity and Related Indicators,522,88396,Rate,17.6,2012,2014,42.116644,-76.812331
Chenango,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,254,49621,Rate,16,2012,2014,42.481798,-75.570013
Chenango,Obesity and Related Indicators,Obesity and Related Indicators,254,49621,Rate,16,2012,2014,42.481798,-75.570013
Clinton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,364,81626,Rate,13.6,2012,2014,44.731944,-73.548883
Clinton,Obesity and Related Indicators,Obesity and Related Indicators,364,81626,Rate,13.6,2012,2014,44.731944,-73.548883
Columbia,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,262,62288,Rate,11.8,2012,2014,42.276913,-73.682168
Columbia,Obesity and Related Indicators,Obesity and Related Indicators,262,62288,Rate,11.8,2012,2014,42.276913,-73.682168
Cortland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,232,49158,Rate,14.8,2012,2014,42.597101,-76.143291
Cortland,Obesity and Related Indicators,Obesity and Related Indicators,232,49158,Rate,14.8,2012,2014,42.597101,-76.143291
Delaware,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,173,46860,Rate,10.2,2012,2014,42.242972,-74.997944
Delaware,Obesity and Related Indicators,Obesity and Related Indicators,173,46860,Rate,10.2,2012,2014,42.242972,-74.997944
Dutchess,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1089,296939,Rate,11,2012,2014,41.686216,-73.840468
Dutchess,Obesity and Related Indicators,Obesity and Related Indicators,1089,296939,Rate,11,2012,2014,41.686216,-73.840468
Erie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4845,920596,Rate,16,2012,2014,42.888143,-78.795544
Erie,Obesity and Related Indicators,Obesity and Related Indicators,4845,920596,Rate,16,2012,2014,42.888143,-78.795544
Essex,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,125,38801,Rate,9,2012,2014,44.166026,-73.685145
Essex,Obesity and Related Indicators,Obesity and Related Indicators,125,38801,Rate,9,2012,2014,44.166026,-73.685145
Finger Lakes,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6274,1281415,Rate,15.2,2012,2014,NA,NA
Finger Lakes,Obesity and Related Indicators,Obesity and Related Indicators,6274,1281415,Rate,15.2,2012,2014,NA,NA
Franklin,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,206,51582,Rate,11.9,2012,2014,44.705699,-74.340621
Franklin,Obesity and Related Indicators,Obesity and Related Indicators,206,51582,Rate,11.9,2012,2014,44.705699,-74.340621
Fulton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,306,54539,Rate,17.6,2012,2014,43.06014,-74.331296
Fulton,Obesity and Related Indicators,Obesity and Related Indicators,306,54539,Rate,17.6,2012,2014,43.06014,-74.331296
Genesee,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,260,59531,Rate,12.9,2012,2014,43.000121,-78.172679
Genesee,Obesity and Related Indicators,Obesity and Related Indicators,260,59531,Rate,12.9,2012,2014,43.000121,-78.172679
Greene,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,192,48365,Rate,10.9,2012,2014,42.298326,-73.973376
Greene,Obesity and Related Indicators,Obesity and Related Indicators,192,48365,Rate,10.9,2012,2014,42.298326,-73.973376
Hamilton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,22,4755,Rate,11.1,2012,2014,43.618468,-74.395268
Hamilton,Obesity and Related Indicators,Obesity and Related Indicators,22,4755,Rate,11.1,2012,2014,43.618468,-74.395268
Herkimer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,329,64144,Rate,14.7,2012,2014,43.070026,-74.994246
Herkimer,Obesity and Related Indicators,Obesity and Related Indicators,329,64144,Rate,14.7,2012,2014,43.070026,-74.994246
Jefferson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,533,119623,Rate,15.5,2012,2014,44.019295,-75.898971
Jefferson,Obesity and Related Indicators,Obesity and Related Indicators,533,119623,Rate,15.5,2012,2014,44.019295,-75.898971
Kings,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,19532,2593192,Rate,25.1,2012,2014,40.65642,-73.950691
Kings,Obesity and Related Indicators,Obesity and Related Indicators,19532,2593192,Rate,25.1,2012,2014,40.65642,-73.950691
Lewis,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,90,27198,Rate,9.5,2012,2014,43.785537,-75.446296
Lewis,Obesity and Related Indicators,Obesity and Related Indicators,90,27198,Rate,9.5,2012,2014,43.785537,-75.446296
Livingston,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,223,64700,Rate,10.4,2012,2014,42.763754,-77.765392
Livingston,Obesity and Related Indicators,Obesity and Related Indicators,223,64700,Rate,10.4,2012,2014,42.763754,-77.765392
Long Island,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,13153,2853995,Rate,13.6,2012,2014,NA,NA
Long Island,Obesity and Related Indicators,Obesity and Related Indicators,13153,2853995,Rate,13.6,2012,2014,NA,NA
Madison,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,269,72378,Rate,11.8,2012,2014,42.986917,-75.720031
Madison,Obesity and Related Indicators,Obesity and Related Indicators,269,72378,Rate,11.8,2012,2014,42.986917,-75.720031
Mid-Hudson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,9434,2318009,Rate,12.3,2012,2014,NA,NA
Mid-Hudson,Obesity and Related Indicators,Obesity and Related Indicators,9434,2318009,Rate,12.3,2012,2014,NA,NA
Mohawk Valley,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1241,261898,Rate,14.1,2012,2014,NA,NA
Mohawk Valley,Obesity and Related Indicators,Obesity and Related Indicators,1241,261898,Rate,14.1,2012,2014,NA,NA
Monroe,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3920,749092,Rate,16.5,2012,2014,43.161748,-77.620143
Monroe,Obesity and Related Indicators,Obesity and Related Indicators,3920,749092,Rate,16.5,2012,2014,43.161748,-77.620143
Montgomery,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,234,49872,Rate,14.9,2012,2014,42.933637,-74.341972
Montgomery,Obesity and Related Indicators,Obesity and Related Indicators,234,49872,Rate,14.9,2012,2014,42.933637,-74.341972
Nassau,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6182,1353335,Rate,13.1,2012,2014,40.715749,-73.601185
Nassau,Obesity and Related Indicators,Obesity and Related Indicators,6182,1353335,Rate,13.1,2012,2014,40.715749,-73.601185
New York,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8896,1627172,Rate,16.9,2012,2014,40.726966,-74.005966
New York,Obesity and Related Indicators,Obesity and Related Indicators,8896,1627172,Rate,16.9,2012,2014,40.726966,-74.005966
New York City,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,58656,8411204,Rate,22.4,2012,2014,NA,NA
New York City,Obesity and Related Indicators,Obesity and Related Indicators,58656,8411204,Rate,22.4,2012,2014,NA,NA
New York State,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,109876,19655872,Rate,17.1,2012,2014,NA,NA
New York State,Obesity and Related Indicators,Obesity and Related Indicators,109876,19655872,Rate,17.1,2012,2014,NA,NA
Niagara,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1422,214299,Rate,19.9,2012,2014,43.134634,-78.856419
Niagara,Obesity and Related Indicators,Obesity and Related Indicators,1422,214299,Rate,19.9,2012,2014,43.134634,-78.856419
North Country,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1259,304846,Rate,12.3,2012,2014,NA,NA
North Country,Obesity and Related Indicators,Obesity and Related Indicators,1259,304846,Rate,12.3,2012,2014,NA,NA
Oneida,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1417,233337,Rate,18.5,2012,2014,43.149482,-75.361773
Oneida,Obesity and Related Indicators,Obesity and Related Indicators,1417,233337,Rate,18.5,2012,2014,43.149482,-75.361773
Onondaga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2349,467812,Rate,15.5,2012,2014,43.065629,-76.168033
Onondaga,Obesity and Related Indicators,Obesity and Related Indicators,2349,467812,Rate,15.5,2012,2014,43.065629,-76.168033
Ontario,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,400,109110,Rate,11.2,2012,2014,42.894571,-77.252045
Ontario,Obesity and Related Indicators,Obesity and Related Indicators,400,109110,Rate,11.2,2012,2014,42.894571,-77.252045
Orange,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1623,375401,Rate,14.3,2012,2014,41.422459,-74.241929
Orange,Obesity and Related Indicators,Obesity and Related Indicators,1623,375401,Rate,14.3,2012,2014,41.422459,-74.241929
Orleans,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,209,42352,Rate,14.4,2012,2014,43.248394,-78.218438
Orleans,Obesity and Related Indicators,Obesity and Related Indicators,209,42352,Rate,14.4,2012,2014,43.248394,-78.218438
